COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
88620,2000,4,16,-99.99,-99.9,-99.9,-99.9
88620,2000,4,17,1.34,83,66,74.5
88620,2000,4,18,0,86,58,72
88620,2000,4,19,0,87,61,74
88620,2000,4,20,0,80,65,72.5
88620,2000,4,21,0.16,85,57,71
88620,2000,4,22,0,-99.9,-99.9,-99.9
88620,2000,4,23,0,-99.9,-99.9,-99.9
88620,2000,4,24,0,90,69,79.5
88620,2000,4,25,0,90,61,75.5
88620,2000,4,26,0,90,61,75.5
88620,2000,4,27,0.2,79,59,69
88620,2000,4,28,0,84,61,72.5
88620,2000,4,29,0,-99.9,-99.9,-99.9
88620,2000,4,30,0,-99.9,-99.9,-99.9
88620,2000,5,1,-99.99,-99.9,-99.9,-99.9
88620,2000,5,2,-99.99,-99.9,-99.9,-99.9
88620,2000,5,3,-99.99,-99.9,-99.9,-99.9
88620,2000,5,4,-99.99,-99.9,-99.9,-99.9
88620,2000,5,5,-99.99,-99.9,-99.9,-99.9
88620,2000,5,6,-99.99,-99.9,-99.9,-99.9
88620,2000,5,7,-99.99,-99.9,-99.9,-99.9
88620,2000,5,8,-99.99,-99.9,-99.9,-99.9
88620,2000,5,9,-99.99,-99.9,-99.9,-99.9
88620,2000,5,10,-99.99,-99.9,-99.9,-99.9
88620,2000,5,11,-99.99,-99.9,-99.9,-99.9
88620,2000,5,12,-99.99,-99.9,-99.9,-99.9
88620,2000,5,13,-99.99,-99.9,-99.9,-99.9
88620,2000,5,14,-99.99,-99.9,-99.9,-99.9
88620,2000,5,15,-99.99,-99.9,-99.9,-99.9
88620,2000,5,16,-99.99,-99.9,-99.9,-99.9
88620,2000,5,17,-99.99,-99.9,-99.9,-99.9
88620,2000,5,18,-99.99,-99.9,-99.9,-99.9
88620,2000,5,19,-99.99,-99.9,-99.9,-99.9
88620,2000,5,20,-99.99,-99.9,-99.9,-99.9
88620,2000,5,21,-99.99,-99.9,-99.9,-99.9
88620,2000,5,22,-99.99,-99.9,-99.9,-99.9
88620,2000,5,23,-99.99,-99.9,-99.9,-99.9
88620,2000,5,24,-99.99,-99.9,-99.9,-99.9
88620,2000,5,25,-99.99,-99.9,-99.9,-99.9
88620,2000,5,26,-99.99,-99.9,-99.9,-99.9
88620,2000,5,27,-99.99,-99.9,-99.9,-99.9
88620,2000,5,28,-99.99,-99.9,-99.9,-99.9
88620,2000,5,29,-99.99,-99.9,-99.9,-99.9
88620,2000,5,30,-99.99,-99.9,-99.9,-99.9
88620,2000,5,31,-99.99,-99.9,-99.9,-99.9
88620,2000,6,1,-99.99,-99.9,-99.9,-99.9
88620,2000,6,2,-99.99,-99.9,-99.9,-99.9
88620,2000,6,3,-99.99,-99.9,-99.9,-99.9
88620,2000,6,4,-99.99,-99.9,-99.9,-99.9
88620,2000,6,5,-99.99,-99.9,-99.9,-99.9
88620,2000,6,6,-99.99,-99.9,-99.9,-99.9
88620,2000,6,7,-99.99,-99.9,-99.9,-99.9
88620,2000,6,8,-99.99,-99.9,-99.9,-99.9
88620,2000,6,9,-99.99,-99.9,-99.9,-99.9
88620,2000,6,10,-99.99,-99.9,-99.9,-99.9
88620,2000,6,11,-99.99,-99.9,-99.9,-99.9
88620,2000,6,12,-99.99,-99.9,-99.9,-99.9
88620,2000,6,13,-99.99,-99.9,-99.9,-99.9
88620,2000,6,14,-99.99,-99.9,-99.9,-99.9
88620,2000,6,15,-99.99,-99.9,-99.9,-99.9
88620,2000,6,16,-99.99,-99.9,-99.9,-99.9
88620,2000,6,17,-99.99,-99.9,-99.9,-99.9
88620,2000,6,18,-99.99,-99.9,-99.9,-99.9
88620,2000,6,19,-99.99,-99.9,-99.9,-99.9
88620,2000,6,20,-99.99,-99.9,-99.9,-99.9
88620,2000,6,21,-99.99,-99.9,-99.9,-99.9
88620,2000,6,22,-99.99,-99.9,-99.9,-99.9
88620,2000,6,23,-99.99,-99.9,-99.9,-99.9
88620,2000,6,24,-99.99,-99.9,-99.9,-99.9
88620,2000,6,25,-99.99,-99.9,-99.9,-99.9
88620,2000,6,26,-99.99,-99.9,-99.9,-99.9
88620,2000,6,27,-99.99,-99.9,-99.9,-99.9
88620,2000,6,28,-99.99,-99.9,-99.9,-99.9
88620,2000,6,29,-99.99,-99.9,-99.9,-99.9
88620,2000,6,30,-99.99,-99.9,-99.9,-99.9
88620,2000,7,1,0,-99.9,-99.9,-99.9
88620,2000,7,2,0,-99.9,-99.9,-99.9
88620,2000,7,3,0,-99.9,-99.9,-99.9
88620,2000,7,4,0,-99.9,-99.9,-99.9
88620,2000,7,5,0,-99.9,-99.9,-99.9
88620,2000,7,6,0,89,74,81.5
88620,2000,7,7,0,91,75,83
88620,2000,7,8,-99.99,94,71,82.5
88620,2000,7,9,-99.99,-99.9,-99.9,-99.9
88620,2000,7,10,0.9,87,74,80.5
88620,2000,7,11,0,90,76,83
88620,2000,7,12,0,94,76,85
88620,2000,7,13,0,94,76,85
88620,2000,7,14,-99.99,94,73,83.5
88620,2000,7,15,-99.99,-99.9,-99.9,-99.9
88620,2000,7,16,-99.99,-99.9,-99.9,-99.9
88620,2000,7,17,-99.99,95,75,85
88620,2000,7,18,1.1,91,73,82
88620,2000,7,19,0.15,89,77,83
88620,2000,7,20,0.8,95,75,85
88620,2000,7,21,1.15,92,71,81.5
88620,2000,7,22,0,-99.9,-99.9,-99.9
88620,2000,7,23,0,-99.9,-99.9,-99.9
88620,2000,7,24,0,91,73,82
88620,2000,7,25,0.2,89,75,82
88620,2000,7,26,-99.99,91,75,83
88620,2000,7,27,-99.99,91,74,82.5
88620,2000,7,28,0.35,89,71,80
88620,2000,7,29,0,-99.9,-99.9,-99.9
88620,2000,7,30,0,-99.9,-99.9,-99.9
88620,2000,7,31,-99.99,89,75,82
88620,2000,8,1,0,89,74,81.5
88620,2000,8,2,0.2,82,73,77.5
88620,2000,8,3,0,90,76,83
88620,2000,8,4,0,92,76,84
88620,2000,8,5,0,-99.9,-99.9,-99.9
88620,2000,8,6,0,-99.9,-99.9,-99.9
88620,2000,8,7,0,90,78,84
88620,2000,8,8,0,90,78,84
88620,2000,8,9,0,89,74,81.5
88620,2000,8,10,0,-99.9,-99.9,-99.9
88620,2000,8,11,0,95,75,85
88620,2000,8,12,-99.99,-99.9,-99.9,-99.9
88620,2000,8,13,-99.99,-99.9,-99.9,-99.9
88620,2000,8,14,-99.99,-99.9,-99.9,-99.9
88620,2000,8,15,-99.99,-99.9,-99.9,-99.9
88620,2000,8,16,0.3,93,72,82.5
88620,2000,8,17,0,89,74,81.5
88620,2000,8,18,0,91,71,81
88620,2000,8,19,-99.99,-99.9,-99.9,-99.9
88620,2000,8,20,-99.99,-99.9,-99.9,-99.9
88620,2000,8,21,0.28,90,75,82.5
88620,2000,8,22,0,89,75,82
88620,2000,8,23,0.2,90,78,84
88620,2000,8,24,1,90,75,82.5
88620,2000,8,25,0,90,73,81.5
88620,2000,8,26,0,-99.9,-99.9,-99.9
88620,2000,8,27,0,-99.9,-99.9,-99.9
88620,2000,8,28,0,86,74,80
88620,2000,8,29,1.7,91,72,81.5
88620,2000,8,30,0,87,76,81.5
88620,2000,8,31,0,89,74,81.5
88620,2000,9,1,-99.99,-99.9,-99.9,-99.9
88620,2000,9,2,-99.99,-99.9,-99.9,-99.9
88620,2000,9,3,-99.99,-99.9,-99.9,-99.9
88620,2000,9,4,-99.99,-99.9,-99.9,-99.9
88620,2000,9,5,-99.99,-99.9,-99.9,-99.9
88620,2000,9,6,-99.99,-99.9,-99.9,-99.9
88620,2000,9,7,-99.99,-99.9,-99.9,-99.9
88620,2000,9,8,-99.99,-99.9,-99.9,-99.9
88620,2000,9,9,-99.99,-99.9,-99.9,-99.9
88620,2000,9,10,-99.99,-99.9,-99.9,-99.9
88620,2000,9,11,-99.99,-99.9,-99.9,-99.9
88620,2000,9,12,-99.99,-99.9,-99.9,-99.9
88620,2000,9,13,-99.99,-99.9,-99.9,-99.9
88620,2000,9,14,-99.99,-99.9,-99.9,-99.9
88620,2000,9,15,-99.99,-99.9,-99.9,-99.9
88620,2000,9,16,-99.99,-99.9,-99.9,-99.9
88620,2000,9,17,-99.99,-99.9,-99.9,-99.9
88620,2000,9,18,-99.99,-99.9,-99.9,-99.9
88620,2000,9,19,-99.99,-99.9,-99.9,-99.9
88620,2000,9,20,-99.99,-99.9,-99.9,-99.9
88620,2000,9,21,-99.99,-99.9,-99.9,-99.9
88620,2000,9,22,-99.99,-99.9,-99.9,-99.9
88620,2000,9,23,-99.99,-99.9,-99.9,-99.9
88620,2000,9,24,-99.99,-99.9,-99.9,-99.9
88620,2000,9,25,-99.99,-99.9,-99.9,-99.9
88620,2000,9,26,-99.99,-99.9,-99.9,-99.9
88620,2000,9,27,-99.99,-99.9,-99.9,-99.9
88620,2000,9,28,-99.99,-99.9,-99.9,-99.9
88620,2000,9,29,-99.99,-99.9,-99.9,-99.9
88620,2000,9,30,-99.99,-99.9,-99.9,-99.9
88620,2000,10,1,-99.99,-99.9,-99.9,-99.9
88620,2000,10,2,0.11,86,74,80
88620,2000,10,3,0.7,79,73,76
88620,2000,10,4,3.15,82,74,78
88620,2000,10,5,0,90,75,82.5
88620,2000,10,6,0,90,72,81
88620,2000,10,7,-99.99,-99.9,-99.9,-99.9
88620,2000,10,8,-99.99,-99.9,-99.9,-99.9
88620,2000,10,9,0.4,-99.9,68,-99.9
88620,2000,10,10,0,79,71,75
88620,2000,10,11,0,-99.9,-99.9,-99.9
88620,2000,10,12,0,82,64,73
88620,2000,10,13,0,82,65,73.5
88620,2000,10,14,0,-99.9,-99.9,-99.9
88620,2000,10,15,0,-99.9,-99.9,-99.9
88620,2000,10,16,0,82,58,70
88620,2000,10,17,0,82,64,73
88620,2000,10,18,0,-99.9,-99.9,-99.9
88620,2000,10,19,0,83,64,73.5
88620,2000,10,20,0,84,65,74.5
88620,2000,10,21,-99.99,-99.9,-99.9,-99.9
88620,2000,10,22,-99.99,-99.9,-99.9,-99.9
88620,2000,10,23,0.6,82,62,72
88620,2000,10,24,0,81,67,74
88620,2000,10,25,0,82,64,73
88620,2000,10,26,0,81,66,73.5
88620,2000,10,27,0,81,63,72
88620,2000,10,28,-99.99,-99.9,-99.9,-99.9
88620,2000,10,29,-99.99,-99.9,-99.9,-99.9
88620,2000,10,30,0.6,80,68,74
88620,2000,10,31,0,79,60,69.5
88620,2000,11,1,0,80,62,71
88620,2000,11,2,0,79,62,70.5
88620,2000,11,3,0,81,62,71.5
88620,2000,11,4,0,-99.9,-99.9,-99.9
88620,2000,11,5,0,-99.9,-99.9,-99.9
88620,2000,11,6,0,82,64,73
88620,2000,11,7,0,85,68,76.5
88620,2000,11,8,0,83,71,77
88620,2000,11,9,0,85,68,76.5
88620,2000,11,10,0,85,68,76.5
88620,2000,11,11,-99.99,-99.9,-99.9,-99.9
88620,2000,11,12,-99.99,-99.9,-99.9,-99.9
88620,2000,11,13,0.15,80,64,72
88620,2000,11,14,0,83,56,69.5
88620,2000,11,15,0,74,56,65
88620,2000,11,16,0,79,61,70
88620,2000,11,17,-99.99,-99.9,-99.9,-99.9
88620,2000,11,18,-99.99,-99.9,-99.9,-99.9
88620,2000,11,19,-99.99,-99.9,-99.9,-99.9
88620,2000,11,20,0.32,87,66,76.5
88620,2000,11,21,0.6,67,52,59.5
88620,2000,11,22,0.07,64,45,54.5
88620,2000,11,23,-99.99,-99.9,-99.9,-99.9
88620,2000,11,24,0.11,73,52,62.5
88620,2000,11,25,-99.99,-99.9,-99.9,-99.9
88620,2000,11,26,-99.99,-99.9,-99.9,-99.9
88620,2000,11,27,0.59,78,58,68
88620,2000,11,28,0,73,51,62
88620,2000,11,29,0,76,58,67
88620,2000,11,30,0,77,55,66
88620,2000,12,1,0,76,49,62.5
88620,2000,12,2,-99.99,-99.9,-99.9,-99.9
88620,2000,12,3,-99.99,-99.9,-99.9,-99.9
88620,2000,12,4,0.21,72,53,62.5
88620,2000,12,5,0,68,54,61
88620,2000,12,6,0,72,59,65.5
88620,2000,12,7,0,75,61,68
88620,2000,12,8,0,80,65,72.5
88620,2000,12,9,-99.99,-99.9,-99.9,-99.9
88620,2000,12,10,-99.99,-99.9,-99.9,-99.9
88620,2000,12,11,0.2,77,66,71.5
88620,2000,12,12,0.31,84,68,76
88620,2000,12,13,0,81,67,74
88620,2000,12,14,0,81,72,76.5
88620,2000,12,15,0,82,47,64.5
88620,2000,12,16,0,-99.9,-99.9,-99.9
88620,2000,12,17,0,-99.9,-99.9,-99.9
88620,2000,12,18,0,-99.9,52,-99.9
88620,2000,12,19,0,75,36,55.5
88620,2000,12,20,0,72,36,54
88620,2000,12,21,0,52,-99.9,-99.9
88620,2000,12,22,0,69,48,58.5
88620,2000,12,23,-99.99,-99.9,-99.9,-99.9
88620,2000,12,24,-99.99,-99.9,-99.9,-99.9
88620,2000,12,25,-99.99,-99.9,-99.9,-99.9
88620,2000,12,26,0.21,70,59,64.5
88620,2000,12,27,0,73,60,66.5
88620,2000,12,28,0.15,80,55,67.5
88620,2000,12,29,0.6,80,33,56.5
88620,2000,12,30,0,-99.9,-99.9,-99.9
88620,2000,12,31,0,-99.9,-99.9,-99.9
88620,2001,1,1,0,-99.9,-99.9,-99.9
88620,2001,1,2,0,61,43,52
88620,2001,1,3,0.25,62,41,51.5
88620,2001,1,4,0,56,34,45
88620,2001,1,5,0,-99.9,39,-99.9
88620,2001,1,6,0,-99.9,-99.9,-99.9
88620,2001,1,7,0,-99.9,-99.9,-99.9
88620,2001,1,8,0,78,53,65.5
88620,2001,1,9,0,-99.9,38,-99.9
88620,2001,1,10,0,62,45,53.5
88620,2001,1,11,0,72,-99.9,-99.9
88620,2001,1,12,0,-99.9,45,-99.9
88620,2001,1,13,0,-99.9,-99.9,-99.9
88620,2001,1,14,0,-99.9,-99.9,-99.9
88620,2001,1,15,0,-99.9,-99.9,-99.9
88620,2001,1,16,0,78,59,68.5
88620,2001,1,17,0,78,59,68.5
88620,2001,1,18,0,81,62,71.5
88620,2001,1,19,0,84,40,62
88620,2001,1,20,-99.99,-99.9,-99.9,-99.9
88620,2001,1,21,-99.99,-99.9,-99.9,-99.9
88620,2001,1,22,0.7,55,46,50.5
88620,2001,1,23,0.85,59,43,51
88620,2001,1,24,0,69,41,55
88620,2001,1,25,0,66,45,55.5
88620,2001,1,26,0,72,46,59
88620,2001,1,27,0,-99.9,-99.9,-99.9
88620,2001,1,28,0,-99.9,-99.9,-99.9
88620,2001,1,29,0,-99.9,-99.9,-99.9
88620,2001,1,30,0,-99.9,-99.9,-99.9
88620,2001,1,31,0,85,63,74
88620,2001,2,1,0,83,63,73
88620,2001,2,2,0,87,51,69
88620,2001,2,3,0.85,-99.9,-99.9,-99.9
88620,2001,2,4,0,-99.9,-99.9,-99.9
88620,2001,2,5,0,-99.9,46,-99.9
88620,2001,2,6,0,-99.9,-99.9,-99.9
88620,2001,2,7,0,75,53,64
88620,2001,2,8,0,76,68,72
88620,2001,2,9,0,82,66,74
88620,2001,2,10,0,-99.9,-99.9,-99.9
88620,2001,2,11,0,-99.9,-99.9,-99.9
88620,2001,2,12,0,81,69,75
88620,2001,2,13,0,80,65,72.5
88620,2001,2,14,0,82,61,71.5
88620,2001,2,15,0,83,62,72.5
88620,2001,2,16,0,85,67,76
88620,2001,2,17,0,-99.9,-99.9,-99.9
88620,2001,2,18,0,-99.9,-99.9,-99.9
88620,2001,2,19,0,76,67,71.5
88620,2001,2,20,0,77,61,69
88620,2001,2,21,0,77,58,67.5
88620,2001,2,22,0,79,62,70.5
88620,2001,2,23,0,82,65,73.5
88620,2001,2,24,0,-99.9,-99.9,-99.9
88620,2001,2,25,0,-99.9,-99.9,-99.9
88620,2001,2,26,0,83,67,75
88620,2001,2,27,0.1,83,65,74
88620,2001,2,28,0,86,67,76.5
88620,2001,2,29,-99.99,-99.9,-99.9,-99.9
88620,2001,3,1,0,85,63,74
88620,2001,3,2,0,89,56,72.5
88620,2001,3,3,0,-99.9,-99.9,-99.9
88620,2001,3,4,0,-99.9,-99.9,-99.9
88620,2001,3,5,0,-99.9,48,-99.9
88620,2001,3,6,0,69,43,56
88620,2001,3,7,0,71,45,58
88620,2001,3,8,0,70,47,58.5
88620,2001,3,9,0,-99.9,43,-99.9
88620,2001,3,10,0,-99.9,-99.9,-99.9
88620,2001,3,11,0,-99.9,-99.9,-99.9
88620,2001,3,12,0,85,54,69.5
88620,2001,3,13,0.15,89,70,79.5
88620,2001,3,14,0,81,69,75
88620,2001,3,15,0,88,70,79
88620,2001,3,16,0,88,68,78
88620,2001,3,17,-99.99,-99.9,-99.9,-99.9
88620,2001,3,18,0.25,-99.9,-99.9,-99.9
88620,2001,3,19,0.8,73,67,70
88620,2001,3,20,0,80,56,68
88620,2001,3,21,0,-99.9,50,-99.9
88620,2001,3,22,0,75,49,62
88620,2001,3,23,0,83,56,69.5
88620,2001,3,24,0,-99.9,-99.9,-99.9
88620,2001,3,25,0,-99.9,-99.9,-99.9
88620,2001,3,26,0,75,62,68.5
88620,2001,3,27,0,74,59,66.5
88620,2001,3,28,0,77,66,71.5
88620,2001,3,29,2,83,63,73
88620,2001,3,30,0.25,88,57,72.5
88620,2001,3,31,0,-99.9,-99.9,-99.9
88620,2001,4,1,0,-99.9,-99.9,-99.9
88620,2001,4,2,0,76,59,67.5
88620,2001,4,3,0,83,60,71.5
88620,2001,4,4,0,83,66,74.5
88620,2001,4,5,0.1,82,66,74
88620,2001,4,6,0,82,64,73
88620,2001,4,7,0,-99.9,-99.9,-99.9
88620,2001,4,8,0,-99.9,-99.9,-99.9
88620,2001,4,9,0,82,61,71.5
88620,2001,4,10,0,82,64,73
88620,2001,4,11,0,86,71,78.5
88620,2001,4,12,0,87,71,79
88620,2001,4,13,0,91,66,78.5
88620,2001,4,14,-99.99,-99.9,-99.9,-99.9
88620,2001,4,15,-99.99,-99.9,-99.9,-99.9
88620,2001,4,16,0.15,-99.9,-99.9,-99.9
88620,2001,4,17,0,88,70,79
88620,2001,4,18,0,84,57,70.5
88620,2001,4,19,0,68,54,61
88620,2001,4,20,0,75,59,67
88620,2001,4,21,-99.99,81,62,71.5
88620,2001,4,22,-99.99,-99.9,-99.9,-99.9
88620,2001,4,23,0.18,-99.9,-99.9,-99.9
88620,2001,4,24,0,82,67,74.5
88620,2001,4,25,0.2,82,63,72.5
88620,2001,4,26,0,86,68,77
88620,2001,4,27,0,76,67,71.5
88620,2001,4,28,-99.99,-99.9,-99.9,-99.9
88620,2001,4,29,-99.99,-99.9,-99.9,-99.9
88620,2001,4,30,0.8,-99.9,-99.9,-99.9
88620,2001,5,1,-99.99,77,65,71
88620,2001,5,2,1.05,81,66,73.5
88620,2001,5,3,0,81,67,74
88620,2001,5,4,0.25,82,64,73
88620,2001,5,5,-99.99,-99.9,-99.9,-99.9
88620,2001,5,6,-99.99,-99.9,-99.9,-99.9
88620,2001,5,7,0.5,81,63,72
88620,2001,5,8,0.15,79,61,70
88620,2001,5,9,0,80,62,71
88620,2001,5,10,0,80,66,73
88620,2001,5,11,0,83,61,72
88620,2001,5,12,-99.99,-99.9,-99.9,-99.9
88620,2001,5,13,-99.99,-99.9,-99.9,-99.9
88620,2001,5,14,0.2,85,72,78.5
88620,2001,5,15,0.11,83,66,74.5
88620,2001,5,16,0,90,66,78
88620,2001,5,17,0,92,66,79
88620,2001,5,18,0.22,90,66,78
88620,2001,5,19,-99.99,-99.9,-99.9,-99.9
88620,2001,5,20,0.26,-99.9,-99.9,-99.9
88620,2001,5,21,0,87,73,80
88620,2001,5,22,-99.99,-99.9,-99.9,-99.9
88620,2001,5,23,0.36,91,70,80.5
88620,2001,5,24,0.33,86,74,80
88620,2001,5,25,0,87,69,78
88620,2001,5,26,-99.99,-99.9,-99.9,-99.9
88620,2001,5,27,1.4,-99.9,-99.9,-99.9
88620,2001,5,28,0,84,69,76.5
88620,2001,5,29,0.61,89,72,80.5
88620,2001,5,30,0,90,72,81
88620,2001,5,31,0,89,71,80
88620,2001,6,1,0.45,92,71,81.5
88620,2001,6,2,0,-99.9,-99.9,-99.9
88620,2001,6,3,0,-99.9,-99.9,-99.9
88620,2001,6,4,0,90,76,83
88620,2001,6,5,0,91,76,83.5
88620,2001,6,6,0,88,73,80.5
88620,2001,6,7,0,89,71,80
88620,2001,6,8,0,92,69,80.5
88620,2001,6,9,-99.99,-99.9,-99.9,-99.9
88620,2001,6,10,-99.99,-99.9,-99.9,-99.9
88620,2001,6,11,1.25,93,71,82
88620,2001,6,12,0.68,94,74,84
88620,2001,6,13,0,92,73,82.5
88620,2001,6,14,0,90,75,82.5
88620,2001,6,15,0,91,72,81.5
88620,2001,6,16,-99.99,-99.9,-99.9,-99.9
88620,2001,6,17,-99.99,-99.9,-99.9,-99.9
88620,2001,6,18,0.56,90,76,83
88620,2001,6,19,0,85,75,80
88620,2001,6,20,0,89,72,80.5
88620,2001,6,21,0,89,70,79.5
88620,2001,6,22,0.17,89,70,79.5
88620,2001,6,23,-99.99,-99.9,-99.9,-99.9
88620,2001,6,24,-99.99,-99.9,-99.9,-99.9
88620,2001,6,25,0.35,90,68,79
88620,2001,6,26,0.85,89,69,79
88620,2001,6,27,-99.99,-99.9,-99.9,-99.9
88620,2001,6,28,2.2,86,69,77.5
88620,2001,6,29,0,89,75,82
88620,2001,6,30,0,-99.9,-99.9,-99.9
88620,2001,7,1,0,-99.9,-99.9,-99.9
88620,2001,7,2,0,89,75,82
88620,2001,7,3,0,-99.9,-99.9,-99.9
88620,2001,7,4,2,89,78,83.5
88620,2001,7,5,0,90,74,82
88620,2001,7,6,0,90,74,82
88620,2001,7,7,0,-99.9,-99.9,-99.9
88620,2001,7,8,0,-99.9,-99.9,-99.9
88620,2001,7,9,0,85,71,78
88620,2001,7,10,0,90,71,80.5
88620,2001,7,11,3.1,90,73,81.5
88620,2001,7,12,0,90,74,82
88620,2001,7,13,0,89,72,80.5
88620,2001,7,14,0,-99.9,-99.9,-99.9
88620,2001,7,15,0,90,74,82
88620,2001,7,16,2.5,-99.9,-99.9,-99.9
88620,2001,7,17,0,90,72,81
88620,2001,7,18,0.7,90,72,81
88620,2001,7,19,0.8,90,75,82.5
88620,2001,7,20,0,89,70,79.5
88620,2001,7,21,-99.99,-99.9,-99.9,-99.9
88620,2001,7,22,-99.99,-99.9,-99.9,-99.9
88620,2001,7,23,0.35,81,71,76
88620,2001,7,24,3.1,90,71,80.5
88620,2001,7,25,0,89,73,81
88620,2001,7,26,0.15,90,79,84.5
88620,2001,7,27,0,90,75,82.5
88620,2001,7,28,-99.99,-99.9,-99.9,-99.9
88620,2001,7,29,-99.99,-99.9,-99.9,-99.9
88620,2001,7,30,0.5,90,77,83.5
88620,2001,7,31,0,89,77,83
88620,2001,8,1,0,89,77,83
88620,2001,8,2,-99.99,81,69,75
88620,2001,8,3,-99.99,80,73,76.5
88620,2001,8,4,-99.99,-99.9,-99.9,-99.9
88620,2001,8,5,11.5,-99.9,-99.9,-99.9
88620,2001,8,6,0.2,90,71,80.5
88620,2001,8,7,0,90,73,81.5
88620,2001,8,8,0,90,76,83
88620,2001,8,9,0,-99.9,-99.9,-99.9
88620,2001,8,10,0,90,77,83.5
88620,2001,8,11,0,-99.9,-99.9,-99.9
88620,2001,8,12,0,-99.9,-99.9,-99.9
88620,2001,8,13,0,92,75,83.5
88620,2001,8,14,0,-99.9,-99.9,-99.9
88620,2001,8,15,0,-99.9,-99.9,-99.9
88620,2001,8,16,0,-99.9,-99.9,-99.9
88620,2001,8,17,0,-99.9,-99.9,-99.9
88620,2001,8,18,0,-99.9,-99.9,-99.9
88620,2001,8,19,0,-99.9,-99.9,-99.9
88620,2001,8,20,0,-99.9,-99.9,-99.9
88620,2001,8,21,0,92,77,84.5
88620,2001,8,22,0.9,91,72,81.5
88620,2001,8,23,0,90,74,82
88620,2001,8,24,0,88,74,81
88620,2001,8,25,0,-99.9,-99.9,-99.9
88620,2001,8,26,0,-99.9,-99.9,-99.9
88620,2001,8,27,0,-99.9,-99.9,-99.9
88620,2001,8,28,0,89,74,81.5
88620,2001,8,29,0,89,75,82
88620,2001,8,30,0,-99.9,-99.9,-99.9
88620,2001,8,31,0,-99.9,-99.9,-99.9
88620,2001,9,1,0,-99.9,-99.9,-99.9
88620,2001,9,2,0,-99.9,-99.9,-99.9
88620,2001,9,3,0,-99.9,-99.9,-99.9
88620,2001,9,4,0,92,73,82.5
88620,2001,9,5,0.21,88,77,82.5
88620,2001,9,6,0,90,76,83
88620,2001,9,7,0.9,89,72,80.5
88620,2001,9,8,-99.99,-99.9,-99.9,-99.9
88620,2001,9,9,-99.99,-99.9,-99.9,-99.9
88620,2001,9,10,0.01,89,72,80.5
88620,2001,9,11,2.01,89,73,81
88620,2001,9,12,2.03,85,72,78.5
88620,2001,9,13,0,85,72,78.5
88620,2001,9,14,0,-99.9,-99.9,-99.9
88620,2001,9,15,0,-99.9,-99.9,-99.9
88620,2001,9,16,0,86,68,77
88620,2001,9,17,0,86,71,78.5
88620,2001,9,18,0,87,75,81
88620,2001,9,19,0.02,87,71,79
88620,2001,9,20,0.01,88,72,80
88620,2001,9,21,-99.99,-99.9,-99.9,-99.9
88620,2001,9,22,-99.99,-99.9,-99.9,-99.9
88620,2001,9,23,0.01,90,73,81.5
88620,2001,9,24,1.4,90,72,81
88620,2001,9,25,0,92,75,83.5
88620,2001,9,26,0.01,87,71,79
88620,2001,9,27,2.06,81,73,77
88620,2001,9,28,0.1,-99.9,-99.9,-99.9
88620,2001,9,29,-99.99,-99.9,-99.9,-99.9
88620,2001,9,30,0.01,83,66,74.5
88620,2001,10,1,0,80,64,72
88620,2001,10,2,0,82,64,73
88620,2001,10,3,0.04,84,69,76.5
88620,2001,10,4,0.03,85,71,78
88620,2001,10,5,-99.99,-99.9,-99.9,-99.9
88620,2001,10,6,-99.99,-99.9,-99.9,-99.9
88620,2001,10,7,0.75,91,73,82
88620,2001,10,8,0.47,86,71,78.5
88620,2001,10,9,0.01,83,76,79.5
88620,2001,10,10,0.02,85,69,77
88620,2001,10,11,0.04,84,71,77.5
88620,2001,10,12,0,-99.9,-99.9,-99.9
88620,2001,10,13,0,-99.9,-99.9,-99.9
88620,2001,10,14,0,88,75,81.5
88620,2001,10,15,0.02,84,71,77.5
88620,2001,10,16,0.02,79,70,74.5
88620,2001,10,17,0.08,78,69,73.5
88620,2001,10,18,-99.99,-99.9,-99.9,-99.9
88620,2001,10,19,-99.99,-99.9,-99.9,-99.9
88620,2001,10,20,2,86,72,79
88620,2001,10,21,0,82,73,77.5
88620,2001,10,22,0.03,88,73,80.5
88620,2001,10,23,0.67,89,71,80
88620,2001,10,24,0.52,87,71,79
88620,2001,10,25,-99.99,-99.9,-99.9,-99.9
88620,2001,10,26,-99.99,-99.9,-99.9,-99.9
88620,2001,10,27,-99.99,-99.9,-99.9,-99.9
88620,2001,10,28,0.45,71,55,63
88620,2001,10,29,0.03,79,63,71
88620,2001,10,30,0.13,78,65,71.5
88620,2001,10,31,0.06,79,69,74
88620,2001,11,1,0.06,79,69,74
88620,2001,11,2,0,83,71,77
88620,2001,11,3,-99.99,-99.9,-99.9,-99.9
88620,2001,11,4,-99.99,-99.9,-99.9,-99.9
88620,2001,11,5,-99.99,-99.9,-99.9,-99.9
88620,2001,11,6,-99.99,-99.9,-99.9,-99.9
88620,2001,11,7,-99.99,-99.9,-99.9,-99.9
88620,2001,11,8,0.05,78,61,69.5
88620,2001,11,9,0,78,59,68.5
88620,2001,11,10,-99.99,-99.9,-99.9,-99.9
88620,2001,11,11,-99.99,-99.9,-99.9,-99.9
88620,2001,11,12,-99.99,-99.9,-99.9,-99.9
88620,2001,11,13,0.6,78,60,69
