StateFIPS,State,Year,Value,Data Comment,,Gender
41,Oregon,2013,37.6,,,Male
41,Oregon,2013,8.9,,,Female
41,Oregon,2014,39.6,,,Male
41,Oregon,2014,8.1,,,Female
41,Oregon,2015,37.6,,,Male
41,Oregon,2015,9.3,,,Female
41,Oregon,2016,36.1,,,Male
41,Oregon,2016,9.4,,,Female
41,Oregon,2017,36.2,,,Male
41,Oregon,2017,8.7,,,Female
41,Oregon,2018,34.5,,,Male
41,Oregon,2018,8.4,,,Female
41,Oregon,2019,33.6,,,Male
41,Oregon,2019,9.2,,,Female
41,Oregon,2020,27.4,,,Male
41,Oregon,2020,6.8,,,Female
42,Pennsylvania,2001,44.7,,,Male
42,Pennsylvania,2001,12,,,Female
42,Pennsylvania,2002,44.9,,,Male
42,Pennsylvania,2002,11.1,,,Female
42,Pennsylvania,2003,45.3,,,Male
42,Pennsylvania,2003,11.5,,,Female
42,Pennsylvania,2004,46.3,,,Male
42,Pennsylvania,2004,11,,,Female
42,Pennsylvania,2005,44.2,,,Male
42,Pennsylvania,2005,11.3,,,Female
42,Pennsylvania,2006,44.6,,,Male
42,Pennsylvania,2006,11.2,,,Female
42,Pennsylvania,2007,44.7,,,Male
42,Pennsylvania,2007,11.5,,,Female
42,Pennsylvania,2008,46.1,,,Male
42,Pennsylvania,2008,10.6,,,Female
42,Pennsylvania,2009,44.1,,,Male
42,Pennsylvania,2009,11,,,Female
42,Pennsylvania,2010,45.2,,,Male
42,Pennsylvania,2010,11,,,Female
42,Pennsylvania,2011,45.2,,,Male
42,Pennsylvania,2011,11.7,,,Female
42,Pennsylvania,2012,43.8,,,Male
42,Pennsylvania,2012,10.7,,,Female
42,Pennsylvania,2013,45.1,,,Male
42,Pennsylvania,2013,11.2,,,Female
42,Pennsylvania,2014,42,,,Male
42,Pennsylvania,2014,10.8,,,Female
42,Pennsylvania,2015,42,,,Male
42,Pennsylvania,2015,10.5,,,Female
42,Pennsylvania,2016,40.2,,,Male
42,Pennsylvania,2016,10.6,,,Female
42,Pennsylvania,2017,39.7,,,Male
42,Pennsylvania,2017,10.2,,,Female
42,Pennsylvania,2018,39.3,,,Male
42,Pennsylvania,2018,9.9,,,Female
42,Pennsylvania,2019,37,,,Male
42,Pennsylvania,2019,10,,,Female
42,Pennsylvania,2020,34.5,,,Male
42,Pennsylvania,2020,8.5,,,Female
44,Rhode Island,2001,53.8,,,Male
44,Rhode Island,2001,12.9,,,Female
44,Rhode Island,2002,50.5,,,Male
44,Rhode Island,2002,13.7,,,Female
44,Rhode Island,2003,48.6,,,Male
44,Rhode Island,2003,14.2,,,Female
44,Rhode Island,2004,57.3,,,Male
44,Rhode Island,2004,13.6,,,Female
44,Rhode Island,2005,53.3,,,Male
44,Rhode Island,2005,11.8,,,Female
44,Rhode Island,2006,58.7,,,Male
44,Rhode Island,2006,12.6,,,Female
44,Rhode Island,2007,50.8,,,Male
44,Rhode Island,2007,13.7,,,Female
44,Rhode Island,2008,52.6,,,Male
44,Rhode Island,2008,16.6,,,Female
44,Rhode Island,2009,54.7,,,Male
44,Rhode Island,2009,15.2,,,Female
44,Rhode Island,2010,44.4,,,Male
44,Rhode Island,2010,12,,,Female
44,Rhode Island,2011,52.4,,,Male
44,Rhode Island,2011,14.4,,,Female
44,Rhode Island,2012,51.8,,,Male
44,Rhode Island,2012,11.9,,,Female
44,Rhode Island,2013,49.5,,,Male
44,Rhode Island,2013,13.9,,,Female
44,Rhode Island,2014,47.7,,,Male
44,Rhode Island,2014,13.3,,,Female
44,Rhode Island,2015,44.8,,,Male
44,Rhode Island,2015,10.9,,,Female
44,Rhode Island,2016,44.6,,,Male
44,Rhode Island,2016,11.1,,,Female
44,Rhode Island,2017,45.2,,,Male
44,Rhode Island,2017,13.3,,,Female
44,Rhode Island,2018,45,,,Male
44,Rhode Island,2018,10,,,Female
44,Rhode Island,2019,45.3,,,Male
44,Rhode Island,2019,10.6,,,Female
44,Rhode Island,2020,33.9,,,Male
44,Rhode Island,2020,10.1,,,Female
45,South Carolina,2001,35.6,,,Male
45,South Carolina,2001,8.1,,,Female
45,South Carolina,2002,34.7,,,Male
45,South Carolina,2002,7.9,,,Female
45,South Carolina,2003,34.3,,,Male
45,South Carolina,2003,8.6,,,Female
45,South Carolina,2004,32.5,,,Male
45,South Carolina,2004,7,,,Female
45,South Carolina,2005,33,,,Male
45,South Carolina,2005,7.9,,,Female
45,South Carolina,2006,34.3,,,Male
45,South Carolina,2006,9.2,,,Female
45,South Carolina,2007,30.6,,,Male
45,South Carolina,2007,8.5,,,Female
45,South Carolina,2008,32.1,,,Male
45,South Carolina,2008,8.1,,,Female
45,South Carolina,2009,31.4,,,Male
45,South Carolina,2009,8.4,,,Female
45,South Carolina,2010,35.7,,,Male
45,South Carolina,2010,9.7,,,Female
45,South Carolina,2011,34.7,,,Male
45,South Carolina,2011,8.4,,,Female
45,South Carolina,2012,35.4,,,Male
45,South Carolina,2012,8.7,,,Female
45,South Carolina,2013,37.7,,,Male
45,South Carolina,2013,8.7,,,Female
45,South Carolina,2014,34.8,,,Male
45,South Carolina,2014,8.2,,,Female
45,South Carolina,2015,33.9,,,Male
45,South Carolina,2015,8.8,,,Female
45,South Carolina,2016,29.6,,,Male
45,South Carolina,2016,8.1,,,Female
45,South Carolina,2017,30.1,,,Male
45,South Carolina,2017,8.4,,,Female
45,South Carolina,2018,28.8,,,Male
45,South Carolina,2018,7.3,,,Female
45,South Carolina,2019,28.7,,,Male
45,South Carolina,2019,7,,,Female
45,South Carolina,2020,27.6,,,Male
45,South Carolina,2020,6.8,,,Female
46,South Dakota,2001,39.5,,,Male
46,South Dakota,2001,8.8,,,Female
46,South Dakota,2002,48.1,,,Male
46,South Dakota,2002,9.1,,,Female
46,South Dakota,2003,44,,,Male
46,South Dakota,2003,8.8,,,Female
46,South Dakota,2004,35.2,,,Male
46,South Dakota,2004,9.5,,,Female
46,South Dakota,2005,39,,,Male
46,South Dakota,2005,6.1,,,Female
46,South Dakota,2006,38.4,,,Male
46,South Dakota,2006,8.6,,,Female
46,South Dakota,2007,34.9,,,Male
46,South Dakota,2007,8.5,,,Female
46,South Dakota,2008,38,,,Male
46,South Dakota,2008,9.1,,,Female
46,South Dakota,2009,39,,,Male
46,South Dakota,2009,10,,,Female
46,South Dakota,2010,34.1,,,Male
46,South Dakota,2010,6.4,,,Female
46,South Dakota,2011,41.6,,,Male
46,South Dakota,2011,10.6,,,Female
46,South Dakota,2012,32.2,,,Male
46,South Dakota,2012,11,,,Female
46,South Dakota,2013,35.1,,,Male
46,South Dakota,2013,9.2,,,Female
46,South Dakota,2014,37.3,,,Male
46,South Dakota,2014,7.5,,,Female
46,South Dakota,2015,34.5,,,Male
46,South Dakota,2015,8.1,,,Female
46,South Dakota,2016,34.8,,,Male
46,South Dakota,2016,11,,,Female
46,South Dakota,2017,31,,,Male
46,South Dakota,2017,6.9,,,Female
46,South Dakota,2018,33.7,,,Male
46,South Dakota,2018,7.1,,,Female
46,South Dakota,2019,35.3,,,Male
46,South Dakota,2019,8.2,,,Female
46,South Dakota,2020,36,,,Male
46,South Dakota,2020,9.1,,,Female
47,Tennessee,2001,28.4,,,Male
47,Tennessee,2001,7.8,,,Female
47,Tennessee,2002,31.6,,,Male
47,Tennessee,2002,7.5,,,Female
47,Tennessee,2003,30.5,,,Male
47,Tennessee,2003,6.9,,,Female
47,Tennessee,2004,34.2,,,Male
47,Tennessee,2004,8.1,,,Female
47,Tennessee,2005,35.4,,,Male
47,Tennessee,2005,9,,,Female
47,Tennessee,2006,35.2,,,Male
47,Tennessee,2006,8.7,,,Female
47,Tennessee,2007,35.4,,,Male
47,Tennessee,2007,8.5,,,Female
47,Tennessee,2008,36.4,,,Male
47,Tennessee,2008,8.3,,,Female
47,Tennessee,2009,36.4,,,Male
47,Tennessee,2009,8.7,,,Female
47,Tennessee,2010,36.7,,,Male
47,Tennessee,2010,8,,,Female
47,Tennessee,2011,34,,,Male
47,Tennessee,2011,7.6,,,Female
47,Tennessee,2012,36.3,,,Male
47,Tennessee,2012,8.3,,,Female
47,Tennessee,2013,34.9,,,Male
47,Tennessee,2013,8.1,,,Female
47,Tennessee,2014,33,,,Male
47,Tennessee,2014,8.2,,,Female
47,Tennessee,2015,35,,,Male
47,Tennessee,2015,8.4,,,Female
47,Tennessee,2016,35.7,,,Male
47,Tennessee,2016,9.7,,,Female
47,Tennessee,2017,36.2,,,Male
47,Tennessee,2017,8.6,,,Female
47,Tennessee,2018,35.4,,,Male
47,Tennessee,2018,8.6,,,Female
47,Tennessee,2019,34.8,,,Male
47,Tennessee,2019,8.3,,,Female
47,Tennessee,2020,30.6,,,Male
47,Tennessee,2020,7.3,,,Female
48,Texas,2001,32.1,,,Male
48,Texas,2001,7.8,,,Female
48,Texas,2002,31.7,,,Male
48,Texas,2002,7.4,,,Female
48,Texas,2003,32,,,Male
48,Texas,2003,8.2,,,Female
48,Texas,2004,31.7,,,Male
48,Texas,2004,7.8,,,Female
48,Texas,2005,31.4,,,Male
48,Texas,2005,7.1,,,Female
48,Texas,2006,31,,,Male
48,Texas,2006,7.1,,,Female
48,Texas,2007,30.6,,,Male
48,Texas,2007,7.3,,,Female
48,Texas,2008,29.4,,,Male
48,Texas,2008,7,,,Female
48,Texas,2009,30.5,,,Male
48,Texas,2009,6.9,,,Female
48,Texas,2010,28.6,,,Male
48,Texas,2010,6.6,,,Female
48,Texas,2011,27,,,Male
48,Texas,2011,6.4,,,Female
48,Texas,2012,27.9,,,Male
48,Texas,2012,6.4,,,Female
48,Texas,2013,28.2,,,Male
48,Texas,2013,6.4,,,Female
48,Texas,2014,28.1,,,Male
48,Texas,2014,6.3,,,Female
48,Texas,2015,26.5,,,Male
48,Texas,2015,6,,,Female
48,Texas,2016,27.1,,,Male
48,Texas,2016,6.1,,,Female
48,Texas,2017,26.1,,,Male
48,Texas,2017,6.5,,,Female
48,Texas,2018,25.9,,,Male
48,Texas,2018,6,,,Female
48,Texas,2019,25.4,,,Male
48,Texas,2019,6.1,,,Female
48,Texas,2020,24.7,,,Male
48,Texas,2020,5.5,,,Female
49,Utah,2001,32.9,,,Male
49,Utah,2001,6.4,,,Female
49,Utah,2002,28.5,,,Male
49,Utah,2002,6.1,,,Female
49,Utah,2003,30.7,,,Male
49,Utah,2003,5.5,,,Female
49,Utah,2004,28,,,Male
49,Utah,2004,6.3,,,Female
49,Utah,2005,29.4,,,Male
49,Utah,2005,7.6,,,Female
49,Utah,2006,30.1,,,Male
49,Utah,2006,5.4,,,Female
49,Utah,2007,33.7,,,Male
49,Utah,2007,6.1,,,Female
49,Utah,2008,31.5,,,Male
49,Utah,2008,5.4,,,Female
49,Utah,2009,31.3,,,Male
49,Utah,2009,4.9,,,Female
49,Utah,2010,30.2,,,Male
49,Utah,2010,5.2,,,Female
49,Utah,2011,31,,,Male
49,Utah,2011,6.7,,,Female
49,Utah,2012,31,,,Male
49,Utah,2012,7,,,Female
49,Utah,2013,28.6,,,Male
49,Utah,2013,5.7,,,Female
49,Utah,2014,29.6,,,Male
49,Utah,2014,6.1,,,Female
49,Utah,2015,29.5,,,Male
49,Utah,2015,6,,,Female
49,Utah,2016,29,,,Male
49,Utah,2016,5,,,Female
49,Utah,2017,32.6,,,Male
49,Utah,2017,5.2,,,Female
49,Utah,2018,31.9,,,Male
49,Utah,2018,6.8,,,Female
49,Utah,2019,28.2,,,Male
49,Utah,2019,6.8,,,Female
49,Utah,2020,27,,,Male
49,Utah,2020,5,,,Female
50,Vermont,2001,40.4,,,Male
50,Vermont,2001,11.7,,,Female
50,Vermont,2002,42.1,,,Male
50,Vermont,2002,12.8,,,Female
50,Vermont,2003,44.4,,,Male
50,Vermont,2003,12.5,,,Female
50,Vermont,2004,49.3,,,Male
50,Vermont,2004,12.3,,,Female
50,Vermont,2005,54.7,,,Male
50,Vermont,2005,11.8,,,Female
50,Vermont,2006,43,,,Male
50,Vermont,2006,15.3,,,Female
50,Vermont,2007,39.9,,,Male
50,Vermont,2007,11.6,,,Female
50,Vermont,2008,40.3,,,Male
50,Vermont,2008,14.7,,,Female
50,Vermont,2009,42.6,,,Male
50,Vermont,2009,10.1,,,Female
50,Vermont,2010,43.2,,,Male
50,Vermont,2010,9.3,,,Female
50,Vermont,2011,38.9,,,Male
50,Vermont,2011,10.3,,,Female
50,Vermont,2012,40.3,,,Male
50,Vermont,2012,11.1,,,Female
50,Vermont,2013,38.4,,,Male
50,Vermont,2013,9.5,,,Female
50,Vermont,2014,38.2,,,Male
50,Vermont,2014,13.4,,,Female
50,Vermont,2015,36.4,,,Male
50,Vermont,2015,10.9,,,Female
50,Vermont,2016,39.3,,,Male
50,Vermont,2016,9.2,,,Female
50,Vermont,2017,44.2,,,Male
50,Vermont,2017,12.5,,,Female
50,Vermont,2018,38.9,,,Male
50,Vermont,2018,11.1,,,Female
50,Vermont,2019,32.8,,,Male
50,Vermont,2019,9.1,,,Female
50,Vermont,2020,38,,,Male
50,Vermont,2020,8.3,,,Female
51,Virginia,2001,29.7,,,Male
51,Virginia,2001,8.1,,,Female
51,Virginia,2002,33.6,,,Male
51,Virginia,2002,8.3,,,Female
51,Virginia,2003,35,,,Male
51,Virginia,2003,8.9,,,Female
51,Virginia,2004,35,,,Male
51,Virginia,2004,9.6,,,Female
51,Virginia,2005,32.6,,,Male
51,Virginia,2005,8.1,,,Female
51,Virginia,2006,32.8,,,Male
51,Virginia,2006,8.3,,,Female
51,Virginia,2007,36,,,Male
51,Virginia,2007,8.7,,,Female
51,Virginia,2008,33.6,,,Male
51,Virginia,2008,8.2,,,Female
51,Virginia,2009,35.6,,,Male
51,Virginia,2009,8.1,,,Female
51,Virginia,2010,30.7,,,Male
51,Virginia,2010,8.4,,,Female
51,Virginia,2011,32.1,,,Male
51,Virginia,2011,8.3,,,Female
51,Virginia,2012,30.6,,,Male
51,Virginia,2012,8.6,,,Female
51,Virginia,2013,31.4,,,Male
51,Virginia,2013,8.2,,,Female
51,Virginia,2014,32.3,,,Male
51,Virginia,2014,7.8,,,Female
51,Virginia,2015,30.4,,,Male
51,Virginia,2015,7.9,,,Female
51,Virginia,2016,29.9,,,Male
51,Virginia,2016,7.5,,,Female
51,Virginia,2017,29,,,Male
51,Virginia,2017,7.7,,,Female
51,Virginia,2018,28.6,,,Male
51,Virginia,2018,7.3,,,Female
51,Virginia,2019,29.7,,,Male
51,Virginia,2019,7.9,,,Female
51,Virginia,2020,27.8,,,Male
51,Virginia,2020,7,,,Female
53,Washington,2001,42.2,,,Male
53,Washington,2001,10.5,,,Female
53,Washington,2002,41.9,,,Male
53,Washington,2002,10.9,,,Female
53,Washington,2003,41.7,,,Male
53,Washington,2003,10.7,,,Female
53,Washington,2004,42.9,,,Male
53,Washington,2004,9.8,,,Female
53,Washington,2005,44.5,,,Male
53,Washington,2005,10.7,,,Female
53,Washington,2006,41.3,,,Male
53,Washington,2006,9.5,,,Female
53,Washington,2007,41.2,,,Male
53,Washington,2007,9.9,,,Female
53,Washington,2008,39.1,,,Male
53,Washington,2008,9.4,,,Female
53,Washington,2009,38,,,Male
53,Washington,2009,9.4,,,Female
53,Washington,2010,39.6,,,Male
53,Washington,2010,9.4,,,Female
53,Washington,2011,37.3,,,Male
53,Washington,2011,10.1,,,Female
53,Washington,2012,38.9,,,Male
53,Washington,2012,9.5,,,Female
53,Washington,2013,37.9,,,Male
53,Washington,2013,9.1,,,Female
53,Washington,2014,39.2,,,Male
53,Washington,2014,9.1,,,Female
53,Washington,2015,38.1,,,Male
53,Washington,2015,8.5,,,Female
53,Washington,2016,38.9,,,Male
53,Washington,2016,9.6,,,Female
53,Washington,2017,35.9,,,Male
53,Washington,2017,8.7,,,Female
53,Washington,2018,33.8,,,Male
53,Washington,2018,8.2,,,Female
53,Washington,2019,33.9,,,Male
53,Washington,2019,8.6,,,Female
53,Washington,2020,31.2,,,Male
53,Washington,2020,8,,,Female
54,West Virginia,2001,43.3,,,Male
54,West Virginia,2001,11.1,,,Female
54,West Virginia,2002,41.2,,,Male
54,West Virginia,2002,13.1,,,Female
54,West Virginia,2003,40,,,Male
54,West Virginia,2003,10.6,,,Female
54,West Virginia,2004,39.2,,,Male
54,West Virginia,2004,10,,,Female
54,West Virginia,2005,39.7,,,Male
54,West Virginia,2005,13,,,Female
54,West Virginia,2006,40.5,,,Male
54,West Virginia,2006,11.3,,,Female
54,West Virginia,2007,40.8,,,Male
54,West Virginia,2007,10.7,,,Female
54,West Virginia,2008,41.3,,,Male
54,West Virginia,2008,11.4,,,Female
54,West Virginia,2009,38.2,,,Male
54,West Virginia,2009,11.6,,,Female
54,West Virginia,2010,38.6,,,Male
54,West Virginia,2010,10,,,Female
54,West Virginia,2011,40.4,,,Male
54,West Virginia,2011,11.3,,,Female
54,West Virginia,2012,43.3,,,Male
54,West Virginia,2012,10.7,,,Female
54,West Virginia,2013,42.5,,,Male
54,West Virginia,2013,11.2,,,Female
54,West Virginia,2014,38.3,,,Male
54,West Virginia,2014,9.5,,,Female
54,West Virginia,2015,34.7,,,Male
54,West Virginia,2015,10.3,,,Female
54,West Virginia,2016,38.3,,,Male
54,West Virginia,2016,10.9,,,Female
54,West Virginia,2017,37.1,,,Male
54,West Virginia,2017,9.7,,,Female
54,West Virginia,2018,37.7,,,Male
54,West Virginia,2018,9.8,,,Female
54,West Virginia,2019,35.4,,,Male
54,West Virginia,2019,8,,,Female
54,West Virginia,2020,33.5,,,Male
54,West Virginia,2020,8,,,Female
55,Wisconsin,2001,38,,,Male
55,Wisconsin,2001,10.7,,,Female
55,Wisconsin,2002,38.7,,,Male
55,Wisconsin,2002,9.7,,,Female
55,Wisconsin,2003,38.2,,,Male
55,Wisconsin,2003,11.4,,,Female
55,Wisconsin,2004,38.5,,,Male
55,Wisconsin,2004,9.8,,,Female
55,Wisconsin,2005,40.1,,,Male
55,Wisconsin,2005,11.1,,,Female
55,Wisconsin,2006,39.1,,,Male
55,Wisconsin,2006,9.5,,,Female
55,Wisconsin,2007,41.3,,,Male
55,Wisconsin,2007,10.2,,,Female
55,Wisconsin,2008,41.9,,,Male
55,Wisconsin,2008,9.9,,,Female
55,Wisconsin,2009,43,,,Male
55,Wisconsin,2009,10.6,,,Female
55,Wisconsin,2010,39.5,,,Male
55,Wisconsin,2010,10,,,Female
55,Wisconsin,2011,42,,,Male
55,Wisconsin,2011,10.3,,,Female
55,Wisconsin,2012,40.4,,,Male
55,Wisconsin,2012,9.3,,,Female
55,Wisconsin,2013,40.8,,,Male
55,Wisconsin,2013,10.9,,,Female
55,Wisconsin,2014,41.2,,,Male
55,Wisconsin,2014,10.3,,,Female
55,Wisconsin,2015,39,,,Male
55,Wisconsin,2015,9.5,,,Female
55,Wisconsin,2016,39.1,,,Male
55,Wisconsin,2016,9.5,,,Female
55,Wisconsin,2017,39.6,,,Male
55,Wisconsin,2017,9.8,,,Female
55,Wisconsin,2018,38.4,,,Male
55,Wisconsin,2018,9.1,,,Female
55,Wisconsin,2019,36.6,,,Male
55,Wisconsin,2019,9.8,,,Female
55,Wisconsin,2020,33.1,,,Male
55,Wisconsin,2020,8.2,,,Female
56,Wyoming,2001,39.6,,,Male
56,Wyoming,2001,7.2,,,Female
56,Wyoming,2002,46.6,,,Male
56,Wyoming,2002,10.4,,,Female
56,Wyoming,2003,37.8,,,Male
56,Wyoming,2003,9.2,,,Female
56,Wyoming,2004,37,,,Male
56,Wyoming,2004,10.7,,,Female
56,Wyoming,2005,45,,,Male
56,Wyoming,2005,10,,,Female
56,Wyoming,2006,44,,,Male
56,Wyoming,2006,9.7,,,Female
56,Wyoming,2007,40.9,,,Male
56,Wyoming,2007,7.3,,,Female
56,Wyoming,2008,36.8,,,Male
56,Wyoming,2008,12.3,,,Female
56,Wyoming,2009,42.6,,,Male
56,Wyoming,2009,11.8,,,Female
56,Wyoming,2010,30.7,,,Male
56,Wyoming,2010,8.3,,,Female
56,Wyoming,2011,38.9,,,Male
56,Wyoming,2011,13,,,Female
56,Wyoming,2012,38.3,,,Male
56,Wyoming,2012,13.2,,,Female
56,Wyoming,2013,33.8,,,Male
56,Wyoming,2013,5.9,,,Female
56,Wyoming,2014,38.8,,,Male
56,Wyoming,2014,6.8,,,Female
56,Wyoming,2015,35.2,,,Male
56,Wyoming,2015,9.9,,,Female
56,Wyoming,2016,30.4,,,Male
56,Wyoming,2016,7.7,,,Female
56,Wyoming,2017,35.2,,,Male
56,Wyoming,2017,9.6,,,Female
56,Wyoming,2018,34.4,,,Male
56,Wyoming,2018,7.4,,,Female
56,Wyoming,2019,36.2,,,Male
56,Wyoming,2019,8.6,,,Female
56,Wyoming,2020,34.1,,,Male
56,Wyoming,2020,11.6,,,Female
72,Puerto Rico,2005,No Data,Unstable,,Male
72,Puerto Rico,2005,No Data,Unstable,,Female
72,Puerto Rico,2006,No Data,Unstable,,Male
72,Puerto Rico,2006,No Data,Unstable,,Female
72,Puerto Rico,2007,No Data,Unstable,,Male
72,Puerto Rico,2007,No Data,Unstable,,Female
72,Puerto Rico,2008,No Data,Unstable,,Male
72,Puerto Rico,2008,No Data,Unstable,,Female
72,Puerto Rico,2009,No Data,Unstable,,Male
72,Puerto Rico,2009,No Data,Unstable,,Female
72,Puerto Rico,2010,No Data,Unstable,,Male
72,Puerto Rico,2010,No Data,Unstable,,Female
72,Puerto Rico,2011,No Data,Unstable,,Male
72,Puerto Rico,2011,No Data,Unstable,,Female
72,Puerto Rico,2012,No Data,Unstable,,Male
72,Puerto Rico,2012,No Data,Unstable,,Female
72,Puerto Rico,2013,No Data,Unstable,,Male
72,Puerto Rico,2013,No Data,Unstable,,Female
72,Puerto Rico,2014,No Data,Unstable,,Male
72,Puerto Rico,2014,No Data,Unstable,,Female
72,Puerto Rico,2015,No Data,Unstable,,Male
72,Puerto Rico,2015,No Data,Unstable,,Female
72,Puerto Rico,2016,No Data,Unstable,,Male
72,Puerto Rico,2016,No Data,Unstable,,Female
72,Puerto Rico,2017,No Data,Unstable,,Male
72,Puerto Rico,2017,No Data,Unstable,,Female
72,Puerto Rico,2018,No Data,Unstable,,Male
72,Puerto Rico,2018,No Data,Unstable,,Female
72,Puerto Rico,2019,No Data,Unstable,,Male
72,Puerto Rico,2019,No Data,Unstable,,Female
72,Puerto Rico,2020,No Data,Unstable,,Male
72,Puerto Rico,2020,No Data,Unstable,,Female
